Provinsi,Tanggal,Curah_Hujan_mm
Bali,2018-01-09,7.86
Bali,2018-01-10,20.17
Bali,2018-01-11,37.14
Bali,2018-01-12,24.36
Bali,2018-01-13,8.21
Bali,2018-01-14,14.18
Bali,2018-01-15,8.91
Bali,2018-01-16,24.66
Bali,2018-01-17,17.49
Bali,2018-01-18,16.98
Bali,2018-01-19,19.06
Bali,2018-01-20,22.1
Bali,2018-01-21,44.49
Bali,2018-01-22,12.4
Bali,2018-01-23,27.7
Bali,2018-01-24,8.64
Bali,2018-01-25,19.07
Bali,2018-01-26,23.78
Bali,2018-01-27,15.67
Bali,2018-01-28,3.3
Bali,2018-01-29,6.24
Bali,2018-01-30,5.37
Bali,2018-01-31,9.59
Bali,2018-02-01,35.35
Bali,2018-02-02,10.73
Bali,2018-02-03,12.26
Bali,2018-02-04,8.05
Bali,2018-02-05,3.46
Bali,2018-02-06,0.72
Bali,2018-02-07,9.87
Bali,2018-02-08,8.41
Bali,2018-02-09,24.41
Bali,2018-02-10,7.6
Bali,2018-02-11,3.19
Bali,2018-02-12,7.37
Bali,2018-02-13,2.18
Bali,2018-02-14,13.94
Bali,2018-02-15,25.36
Bali,2018-02-16,12.17
Bali,2018-02-17,9.16
Bali,2018-02-18,2.03
Bali,2018-02-19,2.95
Bali,2018-02-20,12.24
Bali,2018-02-21,9.52
Bali,2018-02-22,9.81
Bali,2018-02-23,17.0
Bali,2018-02-24,31.87
Bali,2018-02-25,11.02
Bali,2018-02-26,0.88
Bali,2018-02-27,1.38
Bali,2018-02-28,0.74
Bali,2018-03-01,1.95
Bali,2018-03-02,2.18
Bali,2018-03-03,3.81
Bali,2018-03-04,0.67
Bali,2018-03-05,7.42
Bali,2018-03-06,12.87
Bali,2018-03-07,16.45
Bali,2018-03-08,8.92
Bali,2018-03-09,4.02
Bali,2018-03-10,3.97
Bali,2018-03-11,5.2
Bali,2018-03-12,3.43
Bali,2018-03-13,11.9
Bali,2018-03-14,11.81
Bali,2018-03-15,1.86
Bali,2018-03-16,3.96
Bali,2018-03-17,7.53
Bali,2018-03-18,0.39
Bali,2018-03-19,0.33
Bali,2018-03-20,0.06
Bali,2018-03-21,3.05
Bali,2018-03-22,18.41
Bali,2018-03-23,2.41
Bali,2018-03-24,1.61
Bali,2018-03-25,0.79
Bali,2018-03-26,0.65
Bali,2018-03-27,0.92
Bali,2018-03-28,0.36
Bali,2018-03-29,3.97
Bali,2018-03-30,4.17
Bali,2018-03-31,9.72
Bali,2018-04-01,7.52
Bali,2018-04-02,3.65
Bali,2018-04-03,0.95
Bali,2018-04-04,3.88
Bali,2018-04-05,0.33
Bali,2018-04-06,0.3
Bali,2018-04-07,1.0
Bali,2018-04-08,0.55
Bali,2018-04-09,0.47
Bali,2018-04-10,0.19
Bali,2018-04-11,0.48
Bali,2018-04-12,0.3
Bali,2018-04-13,0.5
Bali,2018-04-14,0.03
Bali,2018-04-15,0.04
Bali,2018-04-16,1.95
Bali,2018-04-17,3.91
Bali,2018-04-18,0.15
Bali,2018-04-19,0.63
Bali,2018-04-20,1.04
Bali,2018-04-21,2.03
Bali,2018-04-22,1.72
Bali,2018-04-23,0.74
Bali,2018-04-24,0.32
Bali,2018-04-25,0.51
Bali,2018-04-26,0.46
Bali,2018-04-27,0.04
Bali,2018-04-28,0.02
Bali,2018-04-29,0.01
Bali,2018-04-30,0.02
Bali,2018-05-01,0.01
Bali,2018-05-02,0.01
Bali,2018-05-03,0.03
Bali,2018-05-04,0.02
Bali,2018-05-05,0.04
Bali,2018-05-06,0.25
Bali,2018-05-07,0.24
Bali,2018-05-08,0.21
Bali,2018-05-09,0.12
Bali,2018-05-10,0.06
Bali,2018-05-11,0.03
Bali,2018-05-12,0.05
Bali,2018-05-13,0.22
Bali,2018-05-14,0.55
Bali,2018-05-15,0.82
Bali,2018-05-16,0.59
Bali,2018-05-17,0.15
Bali,2018-05-18,0.09
Bali,2018-05-19,0.13
Bali,2018-05-20,0.12
Bali,2018-05-21,0.71
Bali,2018-05-22,0.55
Bali,2018-05-23,0.43
Bali,2018-05-24,0.77
Bali,2018-05-25,0.14
Bali,2018-05-26,0.93
Bali,2018-05-27,0.31
Bali,2018-05-28,0.2
Bali,2018-05-29,0.03
Bali,2018-05-30,0.03
Bali,2018-05-31,0.23
Bali,2018-06-01,0.43
Bali,2018-06-02,0.6
Bali,2018-06-03,1.38
Bali,2018-06-04,0.68
Bali,2018-06-05,0.16
Bali,2018-06-06,0.02
Bali,2018-06-07,0.03
Bali,2018-06-08,0.07
Bali,2018-06-09,0.05
Bali,2018-06-10,0.1
Bali,2018-06-11,1.09
Bali,2018-06-12,0.26
Bali,2018-06-13,0.04
Bali,2018-06-14,0.09
Bali,2018-06-15,0.15
Bali,2018-06-16,0.04
Bali,2018-06-17,0.03
Bali,2018-06-18,0.04
Bali,2018-06-19,1.86
Bali,2018-06-20,11.45
Bali,2018-06-21,1.49
Bali,2018-06-22,2.01
Bali,2018-06-23,0.67
Bali,2018-06-24,1.16
Bali,2018-06-25,1.18
Bali,2018-06-26,0.66
Bali,2018-06-27,0.2
Bali,2018-06-28,0.28
Bali,2018-06-29,0.32
Bali,2018-06-30,0.36
Bali,2018-07-01,0.05
Bali,2018-07-02,0.05
Bali,2018-07-03,0.49
Bali,2018-07-04,0.84
Bali,2018-07-05,0.12
Bali,2018-07-06,0.14
Bali,2018-07-07,0.11
Bali,2018-07-08,0.28
Bali,2018-07-09,0.22
Bali,2018-07-10,0.32
Bali,2018-07-11,0.78
Bali,2018-07-12,0.87
Bali,2018-07-13,0.45
Bali,2018-07-14,4.94
Bali,2018-07-15,1.45
Bali,2018-07-16,1.14
Bali,2018-07-17,0.73
Bali,2018-07-18,0.31
Bali,2018-07-19,0.25
Bali,2018-07-20,0.44
Bali,2018-07-21,1.04
Bali,2018-07-22,7.65
Bali,2018-07-23,1.63
Bali,2018-07-24,0.04
Bali,2018-07-25,0.01
Bali,2018-07-26,0.02
Bali,2018-07-27,0.05
Bali,2018-07-28,0.02
Bali,2018-07-29,0.01
Bali,2018-07-30,0.03
Bali,2018-07-31,5.81
Bali,2018-08-01,3.51
Bali,2018-08-02,0.45
Bali,2018-08-03,1.15
Bali,2018-08-04,0.99
Bali,2018-08-05,3.12
Bali,2018-08-06,2.18
Bali,2018-08-07,3.92
Bali,2018-08-08,0.36
Bali,2018-08-09,0.88
Bali,2018-08-10,6.54
Bali,2018-08-11,6.62
Bali,2018-08-12,0.73
Bali,2018-08-13,0.07
Bali,2018-08-14,0.22
Bali,2018-08-15,0.14
Bali,2018-08-16,1.51
Bali,2018-08-17,4.71
Bali,2018-08-18,5.01
Bali,2018-08-19,2.17
Bali,2018-08-20,0.03
Bali,2018-08-21,0.35
Bali,2018-08-22,0.11
Bali,2018-08-23,0.29
Bali,2018-08-24,0.08
Bali,2018-08-25,0.09
Bali,2018-08-26,0.54
Bali,2018-08-27,0.4
Bali,2018-08-28,0.31
Bali,2018-08-29,0.42
Bali,2018-08-30,0.47
Bali,2018-08-31,0.74
Bali,2018-09-01,2.22
Bali,2018-09-02,0.47
Bali,2018-09-03,0.33
Bali,2018-09-04,1.14
Bali,2018-09-05,1.4
Bali,2018-09-06,0.06
Bali,2018-09-07,0.22
Bali,2018-09-08,0.21
Bali,2018-09-09,0.21
Bali,2018-09-10,0.04
Bali,2018-09-11,0.06
Bali,2018-09-12,0.03
Bali,2018-09-13,0.02
Bali,2018-09-14,0.26
Bali,2018-09-15,0.37
Bali,2018-09-16,0.09
Bali,2018-09-17,0.02
Bali,2018-09-18,0.08
Bali,2018-09-19,0.07
Bali,2018-09-20,0.08
Bali,2018-09-21,0.02
Bali,2018-09-22,0.01
Bali,2018-09-23,0.06
Bali,2018-09-24,0.02
Bali,2018-09-25,0.01
Bali,2018-09-26,0.0
Bali,2018-09-27,0.0
Bali,2018-09-28,0.01
Bali,2018-09-29,0.02
Bali,2018-09-30,0.01
Bali,2018-10-01,0.02
Bali,2018-10-02,0.05
Bali,2018-10-03,0.08
Bali,2018-10-04,0.08
Bali,2018-10-05,0.06
Bali,2018-10-06,0.16
Bali,2018-10-07,0.06
Bali,2018-10-08,0.02
Bali,2018-10-09,0.01
Bali,2018-10-10,0.0
Bali,2018-10-11,0.02
Bali,2018-10-12,0.01
Bali,2018-10-13,0.04
Bali,2018-10-14,0.05
Bali,2018-10-15,0.16
Bali,2018-10-16,0.07
Bali,2018-10-17,0.02
Bali,2018-10-18,0.02
Bali,2018-10-19,0.05
Bali,2018-10-20,0.07
Bali,2018-10-21,0.1
Bali,2018-10-22,0.09
Bali,2018-10-23,0.23
Bali,2018-10-24,0.04
Bali,2018-10-25,0.02
Bali,2018-10-26,0.0
Bali,2018-10-27,0.78
Bali,2018-10-28,1.24
Bali,2018-10-29,0.11
Bali,2018-10-30,0.05
Bali,2018-10-31,0.09
Bali,2018-11-01,0.83
Bali,2018-11-02,0.99
Bali,2018-11-03,4.69
Bali,2018-11-04,13.59
Bali,2018-11-05,5.96
Bali,2018-11-06,6.32
Bali,2018-11-07,21.61
Bali,2018-11-08,17.53
Bali,2018-11-09,3.11
Bali,2018-11-10,0.56
Bali,2018-11-11,4.03
Bali,2018-11-12,4.01
Bali,2018-11-13,1.19
Bali,2018-11-14,14.84
Bali,2018-11-15,17.13
Bali,2018-11-16,1.44
Bali,2018-11-17,0.32
Bali,2018-11-18,1.26
Bali,2018-11-19,0.43
Bali,2018-11-20,0.33
Bali,2018-11-21,0.14
Bali,2018-11-22,3.64
Bali,2018-11-23,6.73
Bali,2018-11-24,6.86
Bali,2018-11-25,22.17
Bali,2018-11-26,25.84
Bali,2018-11-27,20.14
Bali,2018-11-28,11.03
Bali,2018-11-29,10.59
Bali,2018-11-30,4.89
Bali,2018-12-01,3.4
Bali,2018-12-02,3.81
Bali,2018-12-03,10.2
Bali,2018-12-04,2.59
Bali,2018-12-05,8.28
Bali,2018-12-06,14.41
Bali,2018-12-07,7.93
Bali,2018-12-08,3.82
Bali,2018-12-09,3.24
Bali,2018-12-10,0.13
Bali,2018-12-11,0.32
Bali,2018-12-12,0.98
Bali,2018-12-13,1.63
Bali,2018-12-14,1.27
Bali,2018-12-15,1.34
Bali,2018-12-16,0.97
Bali,2018-12-17,0.14
Bali,2018-12-18,0.76
Bali,2018-12-19,2.37
Bali,2018-12-20,0.81
Bali,2018-12-21,4.41
Bali,2018-12-22,7.25
Bali,2018-12-23,11.1
Bali,2018-12-24,14.94
Bali,2018-12-25,0.58
Bali,2018-12-26,1.48
Bali,2018-12-27,0.67
Bali,2018-12-28,3.61
Bali,2018-12-29,7.29
Bali,2018-12-30,3.75
Bali,2018-12-31,3.95
Bali,2019-01-01,17.95
Bali,2019-01-02,4.18
Bali,2019-01-03,14.35
Bali,2019-01-04,5.5
Bali,2019-01-05,6.32
Bali,2019-01-06,15.99
Bali,2019-01-07,6.78
Bali,2019-01-08,1.25
Bali,2019-01-09,3.04
Bali,2019-01-10,5.73
Bali,2019-01-11,2.46
Bali,2019-01-12,10.73
Bali,2019-01-13,10.79
Bali,2019-01-14,17.36
Bali,2019-01-15,38.5
Bali,2019-01-16,12.41
Bali,2019-01-17,4.97
Bali,2019-01-18,9.08
Bali,2019-01-19,17.85
Bali,2019-01-20,19.38
Bali,2019-01-21,18.48
Bali,2019-01-22,37.42
Bali,2019-01-23,7.45
Bali,2019-01-24,9.57
Bali,2019-01-25,2.84
Bali,2019-01-26,2.83
Bali,2019-01-27,8.08
Bali,2019-01-28,3.78
Bali,2019-01-29,0.84
Bali,2019-01-30,2.41
Bali,2019-01-31,25.31
Bali,2019-02-01,4.89
Bali,2019-02-02,12.26
Bali,2019-02-03,5.37
Bali,2019-02-04,5.45
Bali,2019-02-05,3.37
Bali,2019-02-06,7.54
Bali,2019-02-07,4.78
Bali,2019-02-08,29.02
Bali,2019-02-09,6.95
Bali,2019-02-10,4.94
Bali,2019-02-11,3.32
Bali,2019-02-12,1.69
Bali,2019-02-13,8.88
Bali,2019-02-14,0.94
Bali,2019-02-15,1.3
Bali,2019-02-16,1.1
Bali,2019-02-17,0.61
Bali,2019-02-18,3.24
Bali,2019-02-19,2.92
Bali,2019-02-20,6.18
Bali,2019-02-21,6.34
Bali,2019-02-22,3.18
Bali,2019-02-23,0.76
Bali,2019-02-24,0.74
Bali,2019-02-25,0.09
Bali,2019-02-26,1.38
Bali,2019-02-27,4.97
Bali,2019-02-28,8.12
Bali,2019-03-01,5.94
Bali,2019-03-02,1.1
Bali,2019-03-03,5.2
Bali,2019-03-04,9.83
Bali,2019-03-05,6.97
Bali,2019-03-06,6.78
Bali,2019-03-07,15.32
Bali,2019-03-08,8.43
Bali,2019-03-09,0.99
Bali,2019-03-10,0.38
Bali,2019-03-11,2.77
Bali,2019-03-12,5.44
Bali,2019-03-13,37.48
Bali,2019-03-14,7.56
Bali,2019-03-15,7.92
Bali,2019-03-16,14.74
Bali,2019-03-17,7.94
Bali,2019-03-18,9.61
Bali,2019-03-19,2.6
Bali,2019-03-20,9.06
Bali,2019-03-21,25.88
Bali,2019-03-22,11.47
Bali,2019-03-23,12.4
Bali,2019-03-24,21.27
Bali,2019-03-25,8.61
Bali,2019-03-26,4.12
Bali,2019-03-27,1.35
Bali,2019-03-28,0.56
Bali,2019-03-29,0.71
Bali,2019-03-30,5.81
Bali,2019-03-31,7.0
Bali,2019-04-01,1.3
Bali,2019-04-02,0.7
Bali,2019-04-03,0.87
Bali,2019-04-04,12.4
Bali,2019-04-05,11.84
Bali,2019-04-06,7.64
Bali,2019-04-07,0.61
Bali,2019-04-08,0.86
Bali,2019-04-09,13.86
Bali,2019-04-10,7.61
Bali,2019-04-11,9.47
Bali,2019-04-12,25.76
Bali,2019-04-13,2.82
Bali,2019-04-14,14.9
Bali,2019-04-15,1.75
Bali,2019-04-16,1.06
Bali,2019-04-17,1.38
Bali,2019-04-18,0.21
Bali,2019-04-19,1.69
Bali,2019-04-20,1.71
Bali,2019-04-21,0.12
Bali,2019-04-22,0.43
Bali,2019-04-23,0.19
Bali,2019-04-24,0.23
Bali,2019-04-25,0.77
Bali,2019-04-26,2.61
Bali,2019-04-27,2.5
Bali,2019-04-28,4.05
Bali,2019-04-29,8.5
Bali,2019-04-30,1.72
Bali,2019-05-01,4.76
Bali,2019-05-02,4.63
Bali,2019-05-03,0.24
Bali,2019-05-04,0.26
Bali,2019-05-05,1.19
Bali,2019-05-06,0.52
Bali,2019-05-07,0.1
Bali,2019-05-08,0.26
Bali,2019-05-09,0.23
Bali,2019-05-10,0.12
Bali,2019-05-11,0.04
Bali,2019-05-12,0.94
Bali,2019-05-13,1.62
Bali,2019-05-14,0.11
Bali,2019-05-15,0.1
Bali,2019-05-16,0.11
Bali,2019-05-17,0.06
Bali,2019-05-18,0.03
Bali,2019-05-19,0.01
Bali,2019-05-20,0.14
Bali,2019-05-21,0.1
Bali,2019-05-22,0.13
Bali,2019-05-23,0.07
Bali,2019-05-24,0.02
Bali,2019-05-25,0.09
Bali,2019-05-26,0.75
Bali,2019-05-27,0.21
Bali,2019-05-28,0.2
Bali,2019-05-29,1.57
Bali,2019-05-30,0.75
Bali,2019-05-31,0.05
Bali,2019-06-01,0.16
Bali,2019-06-02,0.22
Bali,2019-06-03,0.32
Bali,2019-06-04,0.23
Bali,2019-06-05,0.28
Bali,2019-06-06,0.05
Bali,2019-06-07,0.01
Bali,2019-06-08,0.12
Bali,2019-06-09,0.27
Bali,2019-06-10,0.08
Bali,2019-06-11,0.08
Bali,2019-06-12,0.66
Bali,2019-06-13,2.58
Bali,2019-06-14,3.39
Bali,2019-06-15,0.38
Bali,2019-06-16,0.06
Bali,2019-06-17,0.05
Bali,2019-06-18,0.07
Bali,2019-06-19,0.27
Bali,2019-06-20,0.01
Bali,2019-06-21,0.0
Bali,2019-06-22,0.01
Bali,2019-06-23,0.0
Bali,2019-06-24,0.01
Bali,2019-06-25,0.02
Bali,2019-06-26,0.0
Bali,2019-06-27,0.03
Bali,2019-06-28,0.02
Bali,2019-06-29,0.01
Bali,2019-06-30,0.02
Bali,2019-07-01,0.23
Bali,2019-07-02,0.61
Bali,2019-07-03,0.47
Bali,2019-07-04,0.32
Bali,2019-07-05,0.07
Bali,2019-07-06,0.0
Bali,2019-07-07,0.0
Bali,2019-07-08,0.0
Bali,2019-07-09,0.17
Bali,2019-07-10,0.17
Bali,2019-07-11,0.01
Bali,2019-07-12,0.03
Bali,2019-07-13,0.01
Bali,2019-07-14,0.01
Bali,2019-07-15,0.04
Bali,2019-07-16,0.31
Bali,2019-07-17,0.17
Bali,2019-07-18,0.02
Bali,2019-07-19,0.13
Bali,2019-07-20,0.1
Bali,2019-07-21,0.06
Bali,2019-07-22,0.04
Bali,2019-07-23,0.03
Bali,2019-07-24,0.35
Bali,2019-07-25,0.3
Bali,2019-07-26,0.01
Bali,2019-07-27,0.01
Bali,2019-07-28,0.05
Bali,2019-07-29,0.08
Bali,2019-07-30,0.04
Bali,2019-07-31,0.05
Bali,2019-08-01,0.03
Bali,2019-08-02,0.09
Bali,2019-08-03,0.01
Bali,2019-08-04,0.02
Bali,2019-08-05,0.03
Bali,2019-08-06,0.08
Bali,2019-08-07,0.35
Bali,2019-08-08,0.46
Bali,2019-08-09,0.09
Bali,2019-08-10,0.06
Bali,2019-08-11,0.06
Bali,2019-08-12,2.55
Bali,2019-08-13,3.99
Bali,2019-08-14,3.35
Bali,2019-08-15,0.02
Bali,2019-08-16,0.01
Bali,2019-08-17,0.01
Bali,2019-08-18,0.01
Bali,2019-08-19,0.47
Bali,2019-08-20,0.32
Bali,2019-08-21,0.07
Bali,2019-08-22,0.18
Bali,2019-08-23,0.08
Bali,2019-08-24,0.07
Bali,2019-08-25,0.1
Bali,2019-08-26,0.04
Bali,2019-08-27,0.01
Bali,2019-08-28,0.02
Bali,2019-08-29,0.1
Bali,2019-08-30,0.76
Bali,2019-08-31,0.22
Bali,2019-09-01,0.08
Bali,2019-09-02,0.07
Bali,2019-09-03,0.12
Bali,2019-09-04,0.0
Bali,2019-09-05,0.0
Bali,2019-09-06,0.01
Bali,2019-09-07,0.01
Bali,2019-09-08,0.09
Bali,2019-09-09,0.05
Bali,2019-09-10,0.07
Bali,2019-09-11,0.05
Bali,2019-09-12,3.7
Bali,2019-09-13,5.89
Bali,2019-09-14,4.34
Bali,2019-09-15,0.71
Bali,2019-09-16,0.39
Bali,2019-09-17,0.42
Bali,2019-09-18,0.15
Bali,2019-09-19,0.01
Bali,2019-09-20,0.0
Bali,2019-09-21,0.0
Bali,2019-09-22,0.0
Bali,2019-09-23,0.0
Bali,2019-09-24,0.02
Bali,2019-09-25,0.07
Bali,2019-09-26,0.1
Bali,2019-09-27,0.17
Bali,2019-09-28,0.22
Bali,2019-09-29,0.25
Bali,2019-09-30,0.21
Bali,2019-10-01,0.12
Bali,2019-10-02,0.33
Bali,2019-10-03,0.39
Bali,2019-10-04,0.01
Bali,2019-10-05,0.01
Bali,2019-10-06,0.02
Bali,2019-10-07,0.02
Bali,2019-10-08,0.02
Bali,2019-10-09,0.01
Bali,2019-10-10,0.01
Bali,2019-10-11,0.01
Bali,2019-10-12,0.0
Bali,2019-10-13,0.01
Bali,2019-10-14,0.03
Bali,2019-10-15,0.06
Bali,2019-10-16,0.05
Bali,2019-10-17,0.04
Bali,2019-10-18,0.03
Bali,2019-10-19,0.01
Bali,2019-10-20,0.03
Bali,2019-10-21,0.02
Bali,2019-10-22,0.01
Bali,2019-10-23,0.01
Bali,2019-10-24,0.02
Bali,2019-10-25,0.02
Bali,2019-10-26,0.01
Bali,2019-10-27,0.09
Bali,2019-10-28,0.2
Bali,2019-10-29,0.04
Bali,2019-10-30,0.05
Bali,2019-10-31,0.06
Bali,2019-11-01,0.09
Bali,2019-11-02,1.66
Bali,2019-11-03,0.94
Bali,2019-11-04,0.15
Bali,2019-11-05,0.02
Bali,2019-11-06,0.01
Bali,2019-11-07,0.02
Bali,2019-11-08,0.09
Bali,2019-11-09,0.11
Bali,2019-11-10,0.04
Bali,2019-11-11,0.05
Bali,2019-11-12,0.15
Bali,2019-11-13,0.29
Bali,2019-11-14,0.16
Bali,2019-11-15,0.06
Bali,2019-11-16,0.02
Bali,2019-11-17,0.04
Bali,2019-11-18,0.02
Bali,2019-11-19,0.03
Bali,2019-11-20,0.1
Bali,2019-11-21,0.0
Bali,2019-11-22,0.1
Bali,2019-11-23,0.18
